SupplierName,Dept,Service,NatAnal,ModuleName,Company,Account,Site,Section,Structure,Intercompany,Nature,Major,Minor,GroupSectionAndDescription,LedgerName,Source,Category,SupplierNumber,SupplierName_Fake,DocumentCurrency,Ledgercurrency,AmoutinEUR,DebitEnteredAmount,CreditEnteredAmount,DebitAccountedAmount,CreditAccountedAmount,DateCreated,POOrderedDate,DueDate
NXIVA CVA INC,IN,Group EC,Capitalized production (PRIM),GL,Apex Innovations Ltd,6443000,MXA,14680C,7950,415,N11_MASA_F,MAJ16_FA_Disposal,MIN1630,1434 ISIT Method & Quality,MX_839_PL_USD,MICH_EPW_GLJRNLINTF,GL_Supplier,45,Integrated Manufacturing,GBP,MXN,611389.37,984.03,0,23.79,0,05/23/2023,01/10/2025,03/01/2025
MJDYZ ZFD INC,DIR,DEV,Salaries,GL,Nexus Enterprise Holdings,6270100,MAN,14580A,7956,589,N93_ENERGY_V,MAJ10_Advertising_F,MIN0810,9828 Other operational expenses & revenue non allocated,BR_414_PL_BRL,MassAllocation,GL_Intercompany_Reversal,1,Prime Components Group,USD,USD,397159.26,79.38,0,618.05,0,01/24/2023,05/18/2023,10/08/2025
QZUFG VDI INC,BSS,MF,External Resources,INV,Quantum Dynamics Group,6446200,RIO,14600A,7956,567,N97_FE_F,MAJ02_Prod_Maint_Wages_V,MIN0936,1460 ISIT BSS Methods & Sales (MS),MX_589_PL_MXN,Manual,Sales Invoices,41,Dynamic Solutions Group,CAD,BRL,820157.38,342.42,0,854.8,0,01/22/2023,11/26/2024,07/22/2025
TSJPV DIF INC,MQ,GOSM,Invoices sent,PA,Quantum Dynamics Group,6447710,DDD,14360B,7956,796,N87_FE_F,MAJ20_Cascade_FE_F,MIN0410,1472 Allocation unpaid intra group invoices by companies from South America,BR_414_PL_BRL,MICH_EPW_GLJRNLINTF,Reclass,2,First Class Services Ltd,USD,MXN,135344.84,879.46,0,183.84,0,08/14/2023,07/26/2024,09/14/2025
SXSKO UVV INC,MQ,ACC,Salaries,PA,TechnoGlobal Industries,6437210,GRU,14440A,7956,723,N94_ENERGY_F,MAJ20_Cascade_ENERGY_V,MIN2062,1444 ISIT Infra Service Line NET (Network),BR_414_PL_BRL,MassAllocation,Freight,49,Elite Engineering Services,BRL,CAD,925688.0,174.39,0,261.68,0,01/28/2025,08/18/2025,08/21/2025
VSGYY TVB INC,MQ,MF,Travels,INV,Apex Innovations Ltd,6438010,PP1,14680B,7956,415,N97_FE_F,MAJ03_Temporary_Other_Labor_V,MIN1620,9828 Other operational expenses & revenue non allocated,MX_839_PL_MXN,Cost Management,REC,49,First Class Manufacturing,CAD,USD,349995.46,4.83,0,246.94,0,02/19/2023,08/04/2024,02/18/2025
ORGZR MOG INC,BSS,EC,Salaries,INV,Nexus Enterprise Holdings,6418708,MXA,14440A,7956,796,N11_MASA_F,MAJ08_Industrial_Supplies_V,MIN2040,1460 ISIT BSS Methods & Sales (MS),MX_589_PL_MXN,CLL F189 INTEGRATED RCV,GL_Financial,2,Optimal Resources Inc,EUR,CAD,762536.04,885.8,0,276.53,0,10/24/2023,05/08/2024,05/14/2024
BEJQL UYB INC,IN,EUX,Capitalized production (PRIM),GL,Nexus Enterprise Holdings,6310100,MXA,14360B,7956,0,N23_FE_TRAVEL_F,MAJ16_FA_Disposal,MIN0430,9815 Expenses to be reinvoiced or reallocated,MX_589_PL_MXN,Assets,GL_AutoPrepa_AutoReverse,36,First Class Services Ltd,GBP,USD,738476.95,739.17,0,18.72,0,05/11/2025,10/08/2025,10/18/2025
DIITL TPK INC,BSS,Communications,Other expenses,PA,Meridian Solutions Corp,6437201,LAV,96500Q,7950,407,N91_MASA_F,MAJ11_Income,MIN2071,1448 ISIT Infra Transverse operations (GOM),US_415_PL_USD,MICH_EPW_GLJRNLINTF,GL_Payroll_Auto_Reversal,25,First Class Manufacturing,CAD,USD,330619.67,550.74,0,3.75,0,02/14/2025,03/08/2025,09/21/2025
BMQJK QEJ INC,DIR,MF,Travels,GL,Apex Innovations Ltd,6185000,LAV,14340A,7950,723,N87_FE_F,MAJ08_Industrial_Supplies_V,MIN2005,9815 Expenses to be reinvoiced or reallocated,MX_589_PL_MXN,Assets,GL_Allocation,1,Quality Components Ltd,GBP,MXN,120371.86,685.25,0,429.14,0,01/29/2025,06/11/2025,09/17/2025
WAIPN YYX INC,DIR,Security,Telecom Data,AP,TechnoGlobal Industries,6431000,CGR,14580B,7956,409,N91_MASA_F,MAJ09_Travel_F,MIN1620,1448 ISIT Infra Transverse operations (GOM),MX_839_PL_MXN,,GL_Allocation,9,Certified Components Inc,MXN,BRL,829224.43,231.89,0,669.62,0,10/16/2024,01/24/2025,10/28/2025
RNZVT FJN INC,MQ,Security,Telecom Data,INV,Quantum Dynamics Group,6447706,MTC,14620A,7950,200,N93_ENERGY_V,MAJ05_Maintenance_V,MIN2103,1436 ISIT Infra Service Line EUX (End User Experience),MX_839_PL_MXN,MICH_EPW_GLJRNLINTF,Retirement,28,Elite Engineering Services,BRL,CAD,272744.18,98.98,0,114.79,0,09/23/2024,03/30/2025,07/02/2025
XFWUV ZGZ INC,BSS,DEV,Taxes,PA,TechnoGlobal Industries,6418203,GRU,96501C,7956,409,N11_MASA_F,MAJ07_Transportation_V,MIN2076,1440 ISIT Infra Data centre & applications platforms (DAP),MX_839_PL_USD,Projects,Receiving,10,Optimal Resources Inc,MXN,BRL,176636.69,673.31,0,137.26,0,03/23/2024,08/15/2025,10/25/2025
MMSIT ZBK INC,MQ,EUX,External Resources,PO,Nexus Enterprise Holdings,6072000,DDD,14320J,7956,0,N94_ENERGY_F,MAJ06_Utilities_Energy_V,MIN0430,9828 Other operational expenses & revenue non allocated,CA_407_PL_CAD,MICH_EPW_GLJRNLINTF,REC,6,Integrated Manufacturing,EUR,CAD,312924.58,524.07,0,511.62,0,06/18/2024,07/12/2024,07/02/2025
LTGLQ JTB INC,MQ,ES,Telecom Voice,PO,Nexus Enterprise Holdings,6417205,PPC,14320H,7950,415,N97_FE_F,MAJ02_Prod_Maint_Wages_V,MIN0810,1468 ISIT BSS Management,MX_839_PL_MXN,MassAllocation,Inventory,5,Certified Distribution Corp,EUR,BRL,272948.97,965.89,0,109.7,0,02/20/2023,11/28/2023,06/06/2025
WIOBG PIF INC,BSS,NET,Maintenance & Rental,PA,Meridian Solutions Corp,6211010,PP1,14480B,7950,200,N22_FE_F,MAJ07_Transportation_V,MIN0945,1458 ISIT BSS Entreprises Services (ES),US_415_PL_USD,Manual,GL_Allocation_Auto_Revers,6,Certified Components Inc,MXN,BRL,520533.76,6.24,0,158.62,0,02/21/2025,02/28/2025,08/06/2025
BZHXM CJX INC,BSS,MQ,Training,PA,Nexus Enterprise Holdings,6449100,DDD,14660A,7956,589,N88_CESSIONS_DORD,MAJ09_General_Overhead_V,MIN2103,1464 ISIT BSS Research & development (RD),MX_589_PL_MXN,MICH_EPW_GLJRNLINTF,GL_Allocation,44,Professional Resources Ltd,CAD,MXN,322461.93,459.04,0,206.85,0,05/22/2025,08/15/2025,09/20/2025
WFBZY YJW INC,IN,ES,External Resources,AP,Quantum Dynamics Group,6878100,MAN,14660A,7956,589,N21_FE_V,MAJ11_Income,MIN0840,1458 ISIT BSS Entreprises Services (ES),MX_839_PL_USD,Payables,GL_Financial_AutoReversal,21,Advanced Systems Group,USD,BRL,821807.65,820.41,0,3.33,0,05/21/2025,06/14/2025,08/06/2025
LHGNH JEJ INC,DIR,ACC,External Resources,PA,Nexus Enterprise Holdings,6765000,CGR,14360B,7956,567,N10_MASA_V,MAJ20_Cascade_FE_F,MIN0430,1470 ISIT BSS IS Region managers (ISRM),BR_414_PL_BRL,MICH_CAW_GLJRNLINTF,GL_Equity,43,Strategic Components LLC,CAD,CAD,178127.63,280.06,0,943.15,0,12/05/2023,03/06/2025,03/15/2025
ODSQK XHJ INC,IN,NET,External Resources,INV,Quantum Dynamics Group,9860201,PP1,14660A,7950,200,N70_DEPRECIATION_F,MAJ09_Travel_F,MIN0230,1456 ISIT Charge back central,,MassAllocation,GL_Payroll_Auto_Reversal,44,Premier Logistics Co,USD,MXN,517627.98,668.08,0,331.93,0,08/26/2025,10/07/2025,10/26/2025
LHGNH JEJ INC,BSS,RD,Internal,PO,Nexus Enterprise Holdings,6211000,MAN,96500Q,7950,415,N87_FE_F,MAJ09_General_Overhead_F,MIN0917,1458 ISIT BSS Entreprises Services (ES),MX_839_PL_USD,MICH_CAW_GLJRNLINTF,Retirement,21,Leading Edge Technologies,EUR,USD,246025.17,95.33,0,364.63,0,05/13/2023,06/18/2025,08/09/2025
ULAYD QQN INC,BSS,IN DIR,External Resources,PO,Apex Innovations Ltd,6152000,MAN,14580B,7950,200,N21_FE_V,MAJ05_Maintenance_F,MIN1630,1432 ISIT Region Direction,MX_839_PL_MXN,MICH_EPW_GLJRNLINTF,GL_Supplier_Auto_Reversal,5,Strategic Industries Inc,MXN,USD,831237.94,255.53,0,786.73,0,01/30/2023,03/17/2023,08/06/2024
WAIFC HCT INC,MQ,DIR,Salaries,GL,Quantum Dynamics Group,6468703,DDD,14320F,7950,723,N23_FE_TRAVEL_F,MAJ09_Travel_F,MIN2040,1452 ISIT Infra Management,MX_589_PL_MXN,Assets,Usage Cost,17,Advanced Materials Group,MXN,USD,292895.47,107.67,0,214.63,0,03/18/2024,04/27/2025,09/29/2025
CBZHS FUA INC,DIR,Group EUX,Training,GL,Apex Innovations Ltd,6152700,LAV,14340A,7956,415,N22_FE_F,MAJ03_Temporary_Other_Labor_V,MIN0320,1436 ISIT Infra Service Line EUX (End User Experience),MX_589_PL_MXN,,CIP Adjustment,33,Universal Products LLC,BRL,MXN,825818.51,884.49,0,354.53,0,03/14/2024,05/28/2025,07/03/2025
HEJPJ TMY INC,IN,DEV,Purchases,AP,Nexus Enterprise Holdings,9103100,LAV,14400C,7950,415,N88_CESSIONS_DORD,MAJ05_Maintenance_V,MIN0910,9828 Other operational expenses & revenue non allocated,BR_414_PL_BRL,,Sales Invoices,39,Progressive Manufacturing,USD,MXN,877359.92,399.15,0,905.69,0,01/07/2025,09/12/2025,09/25/2025
NBAAC XUX INC,BSS,DAP,Purchases,PA,Quantum Dynamics Group,6468702,RIO,14560B,7956,723,N21_FE_V,MAJ21_Allocation_DORD,MIN0916,1432 ISIT Region Direction,BR_414_PL_BRL,Projects,Addition,22,Progressive Manufacturing,MXN,USD,89248.36,838.91,0,755.13,0,04/01/2024,04/01/2025,04/04/2025
IPIUW HAI INC,IN,DIR,Telecom Voice,INV,Quantum Dynamics Group,6250000,CGR,14680C,7950,723,N23_FE_TRAVEL_F,MAJ07_Transportation_V,MIN0610,9650 Other operational expenses & revenues,US_415_PL_USD,Manual,GL_Allocation_Auto_Revers,15,Excellence Manufacturing,BRL,CAD,950301.81,617.17,0,280.85,0,02/28/2024,05/02/2025,08/13/2025
QIUHI TRB INC,IN,Group EC,Maintenance & Rental,PO,Apex Innovations Ltd,6078100,PP1,14340A,7950,0,N87_FE_F,MAJ09_General_Overhead_V,MIN0918,1456 ISIT Charge back central,US_415_PL_USD,Spreadsheet,Inventory,26,Progressive Manufacturing,CAD,CAD,241503.17,184.26,0,391.34,0,10/28/2024,09/17/2025,10/14/2025
LVNUM DJZ INC,IN,Maestro,Invoices sent,PO,Meridian Solutions Corp,9840205,LAV,14520A,7956,200,N23_FE_TRAVEL_F,MAJ05_Maintenance_V,MIN0710,1434 ISIT Method & Quality,,Assets,CIP Adjustment,42,Universal Products LLC,CAD,USD,896932.49,970.92,0,795.76,0,07/21/2023,02/19/2025,10/31/2025
TDKBI BMA INC,MQ,Maestro,Training,PA,Quantum Dynamics Group,6417205,MTC,98281C,7956,796,N87_FE_F,MAJ09_Travel_F,MIN0956,1452 ISIT Infra Management,CA_407_PL_CAD,Projects,Freight,45,Innovation Systems Ltd,BRL,BRL,364407.05,327.88,0,427.68,0,01/03/2024,06/24/2025,08/08/2025
ROCKG FUI INC,BSS,Maestro,Purchases,GL,TechnoGlobal Industries,6417100,PPC,14400C,7956,567,N91_MASA_F,MAJ20_Cascade_FE_F,MIN2072,1466 ISIT BSS Supply Chain (SC),US_415_PL_USD,Manual,GL_Supplier,4,Elite Distribution Corp,EUR,CAD,899581.05,564.31,0,533.62,0,05/26/2023,07/01/2023,09/29/2024
ANIQJ EZZ INC,BSS,DEV,Telecom Data,INV,Meridian Solutions Corp,6438010,PP1,98281C,7950,567,N94_ENERGY_F,MAJ20_Cascade_ENERGY_F,MIN0937,1472 Allocation unpaid intra group invoices by companies from South America,,Receivables,GL_Tax,49,Advanced Materials Group,MXN,CAD,909785.96,695.37,0,972.18,0,12/17/2024,07/21/2025,09/16/2025
UEYIX TKG INC,MQ,Infra - Projects,Telecom Voice,AP,Nexus Enterprise Holdings,6473100,CGR,98281C,7956,796,N24_FE_MISC_INCOME_F,MAJ20_Cascade_DEPRECIATION_F,MIN2005,1452 ISIT Infra Management,MX_839_PL_MXN,,Depreciation,46,Advanced Materials Group,USD,MXN,365601.88,679.4,0,436.25,0,01/03/2024,06/13/2025,08/31/2025
PZXNY WGY INC,DIR,ACC,Purchases,AP,Meridian Solutions Corp,6417707,MXA,14560B,7956,511,N87_FE_F,MAJ20_Cascade_MASA_F,MIN1510,1436 ISIT Infra Service Line EUX (End User Experience),,CLL F189 INTEGRATED RCV,GL_Legal_Adjustments,36,Integrated Solutions Ltd,GBP,MXN,364090.1,949.61,0,779.22,0,02/11/2024,08/28/2024,10/27/2024
QHMUA NKR INC,DIR,DEV,Telecom Voice,PA,Nexus Enterprise Holdings,6160000,CGR,14340A,7950,567,N23_FE_TRAVEL_F,MAJ09_General_Overhead_F,MIN0937,9650 Other operational expenses & revenues,MX_839_PL_MXN,Payables,GL_Payroll_Auto_Reversal,31,Progressive Technologies,USD,CAD,854176.49,144.02,0,970.17,0,04/29/2024,01/25/2025,05/20/2025
XQSCM QAD INC,DIR,MF,Telecom Data,AP,Apex Innovations Ltd,6457200,MXA,14520A,7956,409,N99_DEPRECIATION_F,MAJ16_FA_Disposal,MIN0505,1440 ISIT Infra Data centre & applications platforms (DAP),,Spreadsheet,Write-off,3,Superior Quality Goods,BRL,USD,728802.69,399.55,0,140.8,0,02/14/2025,04/29/2025,10/01/2025
LXZUG ARL INC,MQ,GOSM,Maintenance & Rental,GL,TechnoGlobal Industries,6418204,LAV,14400A,7950,567,N93_ENERGY_V,MAJ20_Cascade_ENERGY_V,MIN0511,1436 ISIT Infra Service Line EUX (End User Experience),MX_839_PL_USD,Receivables,GL_Intercompany_Reversal,32,First Class Services Ltd,BRL,BRL,535855.63,913.31,0,921.19,0,11/01/2025,11/01/2025,11/01/2025
FBTIF RBQ INC,MQ,Group ES,Internal,PO,Nexus Enterprise Holdings,6467202,MXA,14640A,7956,567,N94_ENERGY_F,MAJ20_Cascade_MASA_F,MIN2063,1440 ISIT Infra Data centre & applications platforms (DAP),MX_839_PL_MXN,,GL_Allocation_Auto_Revers,44,Mega Solutions LLC,GBP,MXN,126449.12,934.26,0,41.57,0,01/26/2023,03/25/2024,08/28/2024
SMHVA VCX INC,MQ,DAP,Telecom Data,PA,Meridian Solutions Corp,6731000,MAN,14600B,7956,511,N93_ENERGY_V,MAJ04_Salary_Labor_F,MIN0910,1466 ISIT BSS Supply Chain (SC),MX_839_PL_MXN,Recurring,Purchase Invoices,30,Progressive Technologies,USD,CAD,266035.2,943.18,0,562.34,0,09/30/2023,05/14/2025,09/08/2025
AIWHP QKL INC,DIR,AFFILIATE,Purchases,AP,Quantum Dynamics Group,6187000,CGR,14680C,7956,567,N23_FE_TRAVEL_F,MAJ02_Prod_Maint_Wages_V,MIN0230,1434 ISIT Method & Quality,,Cost Management,Misc Receipts,33,Universal Products LLC,GBP,CAD,54794.37,885.07,0,882.88,0,10/30/2023,05/20/2024,09/26/2025
HHQNQ ILD INC,DIR,MQ,Salaries,GL,Meridian Solutions Corp,6878100,PPC,96501C,7950,589,N81_MASA_F,MAJ16_FA_Disposal,MIN0935,1434 ISIT Method & Quality,BR_414_PL_BRL,MICH_EPW_GLJRNLINTF,CIP Adjustment,42,Universal Supply Chain,EUR,USD,140067.39,873.11,0,279.23,0,06/03/2025,07/30/2025,09/30/2025
HRUCH DYY INC,BSS,ACC,Invoices sent,PO,Quantum Dynamics Group,6211700,RIO,96501B,7956,589,N93_ENERGY_V,MAJ20_Cascade_ENERGY_V,MIN0956,1464 ISIT BSS Research & development (RD),MX_839_PL_USD,Spreadsheet,GL_Tax,48,Dynamic Solutions Group,EUR,USD,672617.62,25.57,0,566.5,0,07/14/2023,05/21/2025,10/06/2025
UDBFQ KMU INC,MQ,MASS ALLOC,Training,GL,Quantum Dynamics Group,6417709,GRU,14580B,7950,511,N23_FE_TRAVEL_F,MAJ02_Prod_Maint_Wages_V,MIN0210,1436 ISIT Infra Service Line EUX (End User Experience),CA_407_PL_CAD,Recurring,GL_Legal_Adjustments,47,Certified Distribution Corp,USD,BRL,957565.34,454.55,0,719.19,0,03/01/2023,09/04/2025,09/12/2025
PZXNY WGY INC,BSS,DAP,Depreciation,PA,Nexus Enterprise Holdings,6437110,CGR,14560B,7950,0,N93_ENERGY_V,MAJ21_Allocation_DORD,MIN0521,1448 ISIT Infra Transverse operations (GOM),MX_589_PL_MXN,Spreadsheet,GL_Allocation,8,Reliable Suppliers Group,GBP,USD,129154.09,698.81,0,206.57,0,08/24/2023,12/07/2023,06/30/2025
DTWOA EUS INC,DIR,MF,Capitalized production (PRIM),GL,Quantum Dynamics Group,6240000,DDD,14400C,7950,589,N91_MASA_F,MAJ20_Cascade_MASA_F,MIN0430,9815 Expenses to be reinvoiced or reallocated,US_415_PL_USD,Spreadsheet,REC,39,Elite Distribution Corp,CAD,BRL,434050.4,630.62,0,946.29,0,08/22/2025,10/04/2025,10/10/2025
IQGMR PKS INC,IN,MASS ALLOC,Internal,PA,Apex Innovations Ltd,6041000,MXA,14660A,7950,796,N88_CESSIONS_DORD,MAJ03_Temporary_Other_Labor_V,MIN0965,1464 ISIT BSS Research & development (RD),MX_839_PL_USD,Assets,Debit Memos,13,Universal Supply Chain,BRL,USD,382093.26,728.15,0,518.52,0,05/16/2024,11/18/2024,08/17/2025
JXCRC VGI INC,DIR,IN DIR,Telecom Voice,GL,TechnoGlobal Industries,6262701,MTC,96501C,7956,415,N94_ENERGY_F,MAJ05_Maintenance_F,MIN0916,1458 ISIT BSS Entreprises Services (ES),CA_407_PL_CAD,MICH_EPW_GLJRNLINTF,GL_Allocation,36,Modern Solutions LLC,BRL,CAD,719877.26,714.02,0,436.66,0,03/14/2025,10/09/2025,10/14/2025
IWWRG GWM INC,BSS,NET,Telecom Data,PA,Apex Innovations Ltd,6251000,RIO,14680C,7950,0,N81_MASA_F,MAJ20_Cascade_ENERGY_F,MIN2040,1432 ISIT Region Direction,CA_407_PL_CAD,Spreadsheet,GL_Legal_Adjustments,42,Integrated Solutions Ltd,MXN,CAD,113029.55,329.53,0,226.11,0,05/29/2025,07/27/2025,08/01/2025
DFXJV GME INC,DIR,D1 DAP,Maintenance & Rental,PO,Quantum Dynamics Group,6458201,DDD,14400A,7956,0,N93_ENERGY_V,MAJ07_Transportation_V,MIN1630,1440 ISIT Infra Data centre & applications platforms (DAP),MX_589_PL_MXN,Projects,GL_AutoPrepa_AutoReverse,7,Professional Resources Ltd,EUR,MXN,64749.5,735.22,0,334.88,0,06/12/2023,05/03/2024,10/29/2025
DIITL TPK INC,DIR,ES,Taxes,AP,TechnoGlobal Industries,6319000,GRU,98281C,7950,407,N81_MASA_F,MAJ20_Cascade_FE_F,MIN0810,9828 Other operational expenses & revenue non allocated,MX_839_PL_MXN,Receivables,Receiving,41,First Class Services Ltd,GBP,MXN,107725.14,444.32,0,344.91,0,08/22/2025,09/02/2025,10/19/2025
TSJPV DIF INC,MQ,AFFILIATE,Salaries,AP,Quantum Dynamics Group,6447201,CGR,14700A,7956,567,N94_ENERGY_F,MAJ09_General_Overhead_V,MIN0940,1434 ISIT Method & Quality,CA_407_PL_CAD,MICH_CAW_GLJRNLINTF,Interface,16,Dynamic Solutions Group,USD,CAD,828185.84,757.45,0,174.05,0,03/26/2024,01/22/2025,06/01/2025
EDIHZ JGR INC,MQ,Group EC,Purchases,AP,Quantum Dynamics Group,6262000,PP1,98158Z,7956,200,N11_MASA_F,MAJ20_Allocation_FE_F,MIN0710,9815 Expenses to be reinvoiced or reallocated,BR_414_PL_BRL,MICH_CAW_GLJRNLINTF,GL_Supplier,9,Modern Solutions LLC,BRL,MXN,793162.68,304.91,0,463.2,0,06/17/2025,09/23/2025,10/26/2025
ZHEZX FUT INC,DIR,IN DIR,External Resources,PO,Quantum Dynamics Group,6448201,LAV,96501B,7956,589,N23_FE_TRAVEL_F,MAJ20_Allocation_FE_F,MIN0916,1452 ISIT Infra Management,US_415_PL_USD,Payables,GL_Tax,40,Dynamic Solutions Group,EUR,USD,472905.81,240.37,0,666.46,0,05/15/2025,06/24/2025,09/25/2025
WAOOZ POB INC,MQ,Security,Maintenance & Rental,PA,TechnoGlobal Industries,6418203,PPC,14480B,7956,723,N87_FE_F,MAJ21_Allocation_DORD,MIN1630,1448 ISIT Infra Transverse operations (GOM),US_415_PL_USD,,GL_Financial_AutoReversal,5,Advanced Systems Group,EUR,MXN,628020.78,69.37,0,967.29,0,01/06/2023,07/20/2023,05/25/2024
RUZZH SSU INC,DIR,GOSM,Telecom Data,PO,Quantum Dynamics Group,6457201,MXA,96501B,7950,796,N88_CESSIONS_DORD,MAJ09_Travel_F,MIN0511,1466 ISIT BSS Supply Chain (SC),MX_839_PL_MXN,Manual,GL_Intercompany_Reversal,39,Mega Distribution Group,USD,MXN,176156.62,440.66,0,655.66,0,01/06/2025,04/03/2025,09/01/2025
KNEHT ZGM INC,BSS,EUX,Internal,PO,Apex Innovations Ltd,6436714,PP1,14340A,7950,589,N21_FE_V,MAJ11_Income,MIN0935,9650 Other operational expenses & revenues,CA_407_PL_CAD,MICH_CAW_GLJRNLINTF,GL_Intercompany_Reversal,48,Mega Distribution Group,EUR,USD,809246.2,537.98,0,312.02,0,04/13/2024,05/08/2025,05/13/2025
CILSE RMV INC,BSS,Maestro,Taxes,PO,Apex Innovations Ltd,6738000,LAV,14720A,7950,796,N97_FE_F,MAJ07_Transportation_V,MIN2076,1436 ISIT Infra Service Line EUX (End User Experience),MX_839_PL_MXN,Manual,Purchase Invoices,3,Universal Products LLC,USD,BRL,874711.63,407.67,0,23.68,0,07/29/2023,05/21/2025,08/24/2025
PZXNY WGY INC,DIR,D1 DAP,Invoices sent,GL,TechnoGlobal Industries,6417706,DDD,14580B,7950,723,N70_DEPRECIATION_F,MAJ08_Industrial_Supplies_V,MIN2103,1458 ISIT BSS Entreprises Services (ES),BR_414_PL_BRL,Assets,GL_Equity,19,Mega Distribution Group,MXN,USD,726929.72,258.36,0,125.48,0,09/24/2025,09/30/2025,10/29/2025
XFWUV ZGZ INC,IN,DIR,Telecom Data,GL,Apex Innovations Ltd,6432000,GRU,14680C,7950,200,N81_MASA_F,MAJ04_Salary_Labor_F,MIN0210,1470 ISIT BSS IS Region managers (ISRM),CA_407_PL_CAD,Spreadsheet,Debit Memos,9,Optimal Distribution Co,MXN,MXN,204399.44,808.72,0,148.03,0,12/26/2024,08/04/2025,09/01/2025
DIITL TPK INC,DIR,Infra - Projects,Taxes,PA,Apex Innovations Ltd,6233000,MAN,14600A,7950,567,N30_ENERGY_V,MAJ20_Allocation_MASA_F,MIN0918,1472 Allocation unpaid intra group invoices by companies from South America,MX_839_PL_MXN,Recurring,Interface,39,Superior Technologies Inc,EUR,MXN,331740.12,647.43,0,488.8,0,01/18/2023,05/13/2024,06/22/2025
ZHEZX FUT INC,BSS,Security,Depreciation,GL,Nexus Enterprise Holdings,6467100,MTC,98158Z,7950,723,N97_FE_F,MAJ09_General_Overhead_F,MIN0521,1468 ISIT BSS Management,MX_839_PL_MXN,MICH_CAW_GLJRNLINTF,GL_Intercompany_Reversal,35,Advanced Materials Group,CAD,USD,452625.52,66.82,0,900.02,0,06/02/2025,08/21/2025,09/28/2025
NJNMJ JDY INC,IN,MQ,Invoices sent,AP,Apex Innovations Ltd,6417207,GRU,14562Z,7950,567,N88_CESSIONS_DORD,MAJ20_Allocation_FE_F,MIN0970,9650 Other operational expenses & revenues,BR_414_PL_BRL,MassAllocation,Reclass,18,Dynamic Industries Inc,EUR,USD,737627.97,941.87,0,182.27,0,09/04/2024,08/18/2025,10/11/2025
NMOTI VQG INC,BSS,Group ES,Invoices sent,INV,Quantum Dynamics Group,6418200,MAN,14660A,7950,415,N93_ENERGY_V,MAJ20_Allocation_MASA_F,MIN0915,1444 ISIT Infra Service Line NET (Network),MX_839_PL_USD,Projects,Depreciation,46,Optimal Distribution Co,MXN,BRL,158577.86,392.78,0,794.8,0,04/25/2023,05/02/2023,04/11/2024
DFXJV GME INC,BSS,AFFILIATE,Other expenses,GL,Quantum Dynamics Group,6078000,MTC,98281C,7956,796,N21_FE_V,MAJ05_Maintenance_F,MIN0210,1440 ISIT Infra Data centre & applications platforms (DAP),MX_839_PL_MXN,,GL_Accrual_Auto_Reversal,45,Reliable Suppliers Group,CAD,USD,571526.07,750.39,0,17.44,0,08/12/2024,03/12/2025,07/29/2025
WSLWS HWB INC,BSS,NET,Telecom Voice,AP,Apex Innovations Ltd,6466201,MAN,14660A,7950,415,N11_MASA_F,MAJ20_Cascade_FE_F,MIN0840,1432 ISIT Region Direction,US_415_PL_USD,,GL_AutoPrepa_AutoReverse,20,Reliable Suppliers Group,CAD,MXN,137002.11,219.64,0,787.04,0,07/25/2023,05/16/2024,07/03/2025
GJDXG BUB INC,BSS,Maestro,Depreciation,GL,Nexus Enterprise Holdings,6468702,GRU,14360A,7950,407,N21_FE_V,MAJ20_Cascade_FE_F,MIN2071,1432 ISIT Region Direction,CA_407_PL_CAD,Projects,Usage Cost,6,Elite Engineering Services,USD,USD,151304.64,309.81,0,880.73,0,04/26/2025,09/15/2025,10/04/2025
DGJZN FCG INC,BSS,RD,Invoices sent,GL,Quantum Dynamics Group,6418206,GRU,14580A,7956,200,N97_FE_F,MAJ20_Allocation_FE_F,MIN0916,1466 ISIT BSS Supply Chain (SC),MX_839_PL_USD,MassAllocation,Receiving,28,Innovation Industries Corp,EUR,CAD,204869.87,515.79,0,89.14,0,08/24/2024,01/19/2025,01/25/2025
ZQTLM UIA INC,IN,Group ES,Invoices sent,PA,Meridian Solutions Corp,6447707,MXA,14440A,7956,723,N11_MASA_F,MAJ09_Travel_F,MIN0511,1470 ISIT BSS IS Region managers (ISRM),CA_407_PL_CAD,MassAllocation,GL_AutoPrepa_AutoReverse,39,Precision Parts Corp,MXN,CAD,85532.88,957.64,0,273.9,0,07/27/2024,12/31/2024,02/07/2025
QOGNY YSG INC,MQ,GOSM,Depreciation,AP,Nexus Enterprise Holdings,6153005,MAN,98281C,7950,511,N21_FE_V,MAJ20_Allocation_FE_F,MIN1510,1464 ISIT BSS Research & development (RD),MX_589_PL_MXN,Spreadsheet,CIP Adjustment,24,Superior Quality Goods,EUR,BRL,24493.59,445.79,0,836.18,0,04/06/2023,02/01/2025,02/14/2025
HJDBJ YHW INC,IN,SC,Purchases,PA,Quantum Dynamics Group,6310708,PP1,14680B,7956,415,N11_MASA_F,MAJ05_Maintenance_F,MIN0970,9828 Other operational expenses & revenue non allocated,MX_839_PL_MXN,Payables,GL_Supplier_Auto_Reversal,27,Progressive Manufacturing,CAD,BRL,883433.78,937.81,0,523.54,0,03/08/2024,03/21/2024,02/05/2025
